THUMB_TIP e MIDDLE_FINGER_TIP
50,34
50,17
51,24
51,23
51,06
50,93
51,09
51,19
51,60
50,80
50,80
49,81
49,99
49,92
50,11
50,12
49,82
49,71
49,92
50,67
50,22
50,46
50,18
50,90
51,27
51,42
52,27
53,26
53,16
53,22
54,29
53,63
53,78
53,86
53,95
53,29
52,75
52,60
52,11
52,65
50,38
50,59
44,83
44,97
35,65
33,12
33,43
32,57
33,08
31,21
31,05
27,40
18,42
18,18
17,98
17,85
17,47
17,40
26,92
33,85
45,29
46,05
45,92
57,56
59,46
58,78
60,73
60,91
60,57
58,35
53,62
44,42
44,92
38,43
38,66
26,03
24,09
24,27
23,06
23,08
28,74
28,54
51,71
55,97
55,43
58,51
58,22
57,90
57,98
51,98
45,41
45,73
36,90
37,48
24,98
24,84
24,68
33,65
33,56
46,61
47,01
55,14
54,47
54,49
47,91
48,12
41,25
41,68
29,90
27,39
27,26
25,41
25,22
23,64
23,44
23,18
22,23
22,27
20,68
21,20
22,31
22,55
17,14
12,64
12,98
11,03
11,23
9,70
10,02
10,32
9,34
9,85
10,61
10,48
10,37
10,29
11,04
11,96
13,63
12,04
11,80
37,79
48,88
47,81
51,30
51,09
51,61
50,31
50,59
49,16
49,21
48,06
48,20
44,60
42,81
42,78
40,09
40,38
40,14
40,03
47,33
47,86
47,95
48,25
48,90
50,28
50,39
50,64
50,35
50,60
47,79
44,91
44,63
43,36
43,26
43,55
43,27
44,10
43,82
43,86
44,02
44,04
44,08
43,69
43,19
43,41
42,79
42,66
42,41
42,39
42,42
41,83
42,23
41,30
41,25
41,75
41,46
41,59
41,46
41,26
41,45
41,07
40,70
40,14
39,70
39,98
39,33
38,91
39,71
39,64
40,87
41,24
40,84
41,47
41,06
41,16
41,30
42,92
43,00
43,55
42,38
42,91
44,82
44,47
44,59
43,09
42,96
43,10
42,69
44,19
43,90
45,04
43,78
42,96
44,00
43,23
41,69
43,35
42,70
41,83
40,32
40,41
39,76
42,83
43,24
42,84
43,60
43,05
43,98
43,71
44,06
43,50
43,52
42,71
42,31
41,41
42,03
36,29
35,69
36,75
34,30
35,67
33,34
31,72
32,34
30,78
30,87
29,52
29,83
30,42
30,22
30,59
29,96
30,07
25,83
23,39
23,97
21,04
21,68
16,93
16,43
1,75
5,34
4,67
12,26
12,62
17,88
11,87
11,61
4,73
4,71
3,54
2,89
1,54
2,72
2,02
2,36
1,85
1,18
0,34
1,36
3,10
4,69
6,14
6,80
4,73
6,22
0,46
7,37
6,18
1,06
1,28
1,99
1,47
0,05
1,70
2,04
2,83
2,65
4,43
4,13
6,12
7,03
6,60
11,57
10,72
12,41
7,77
9,29
7,40
7,74
13,21
16,06
11,45
12,34
13,61
5,07
5,55
10,99
9,07
38,27
36,15
34,89
38,86
38,66
39,38
39,87
39,74
39,48
39,85
39,83
40,48
40,57
40,85
40,75
41,19
41,58
41,71
41,30
41,68
41,90
41,29
41,90
41,72
41,72
41,72
42,01
42,03
41,98
41,93
41,91
41,70
41,99
41,59
41,43
41,53
41,42
41,50
39,57
39,18
31,45
30,17
43,19
44,62
44,90
45,48
45,48
45,55
46,19
46,54
46,20
46,21
46,07
46,53
46,30
46,19
46,04
45,77
45,39
45,42
45,26
45,24
44,91
44,56
44,75
44,79
44,79
44,42
44,28
44,12
43,85
43,47
43,56
43,51
43,41
43,59
43,61
43,62
43,30
42,87
41,12
40,75
36,39
35,49
41,81
40,05
42,70
46,03
45,66
45,07
45,23
45,17
43,63
43,61
43,78
44,19
45,51
45,51
45,95
46,65
46,67
46,87
46,64
47,00
47,26
46,32
46,78
46,80
49,39
49,14
51,95
49,90
49,47
45,13
45,76
44,90
44,90
40,62
34,99
36,58
29,51
31,52
30,45
27,11
28,79
33,76
35,19
5,64
3,95
2,60
3,10
2,32
12,26
13,09
42,06
45,92
43,98
48,15
47,51
47,55
46,35
7,46
4,97
2,26
1,33
1,14
3,43
6,17
5,89
6,81
6,69
5,27
5,12
7,47
7,87
5,13
3,70
2,02
3,25
0,48
0,21
13,82
13,31
13,55
10,88
30,18
30,49
29,95
30,14
1,78
13,58
35,85
36,43
44,04
43,21
56,18
55,41
55,49
54,97
54,27
53,53
54,14
52,97
52,38
52,77
50,99
51,07
51,05
43,12
4,22
5,37
5,83
6,37
6,57
21,07
44,48
42,00
48,91
48,98
48,43
48,69
24,87
28,26
8,71
2,18
2,69
4,76
3,91
4,51
4,43
7,62
4,69
41,21
50,07
48,99
48,54
48,18
47,22
45,12
44,22
44,30
44,00
44,61
42,61
42,37
41,91
41,97
41,74
41,15
41,13
12,34
17,65
17,15
17,30
19,42
18,71
33,12
27,83
30,87
34,86
33,90
33,85
38,65
38,75
36,08
34,60
34,35
36,05
35,99
36,59
36,03
34,33
34,37
34,07
33,22
33,46
33,01
33,13
31,96
31,57
32,05
49,84
47,98
46,21
48,98
48,43
49,56
49,30
49,20
48,07
48,25
47,81
47,80
46,74
45,39
45,44
45,07
44,76
44,34
44,51
43,22
42,69
42,59
43,06
42,82
42,78
42,56
41,05
36,22
36,41
18,99
18,92
9,70
10,02
5,02
5,89
5,67
14,53
15,39
39,19
36,24
35,69
37,21
36,49
38,89
39,29
35,34
32,09
31,92
33,84
34,26
36,56
36,47
31,31
33,59
33,80
36,21
35,55
32,36
32,53
29,26
33,85
31,63
39,74
38,76
38,63
37,92
37,89
38,48
38,68
39,87
40,69
35,99
37,59
37,69
33,86
34,48
36,55
35,97
35,51
29,46
29,70
29,53
29,50
38,82
35,11
36,24
35,59
36,64
38,25
36,50
36,43
37,34
37,32
37,81
35,82
35,16
36,18
35,77
37,06
37,60
39,53
40,88
41,67
41,74
41,95
41,65
42,19
42,54
44,52
44,06
42,13
42,05
38,95
35,39
35,28
29,82
27,76
34,57
47,72
41,84
43,40
39,20
39,09
37,17
41,41
41,03
38,13
39,15
41,01
40,56
42,10
47,63
48,41
50,70
50,66
50,98
51,55
49,85
50,73
50,81
53,53
52,56
53,97
52,83
51,86
48,65
49,78
46,98
47,12
42,83
43,27
16,48
14,37
13,38
37,10
36,62
45,52
44,89
46,64
46,08
46,20
47,69
48,22
43,47
45,47
46,10
45,77
45,24
43,92
43,66
42,18
42,60
43,28
45,33
45,10
45,21
45,17
46,30
45,92
45,62
46,06
45,81
46,17
46,50
46,01
46,31
46,62
46,41
46,91
48,31
49,35
49,82
47,88
48,20
46,71
47,59
48,27
47,66
48,35
47,20
46,99
47,36
46,12
48,51
46,70
46,66
45,90
45,95
44,94
48,14
48,35
48,13
47,75
43,10
35,90
38,16
37,32
37,24
39,89
41,58
41,80
41,26
41,45
39,43
39,70
36,82
35,98
36,38
35,40
35,26
34,75
33,69
33,67
33,68
33,28
33,94
33,38
35,44
35,67
35,68
35,33
35,54
33,03
30,67
30,71
27,10
27,17
20,81
21,29
8,98
4,74
5,59
3,34
3,96
1,82
1,54
0,44
2,66
5,20
15,30
21,35
23,83
22,98
26,34
26,88
27,04
24,79
20,76
18,59
7,99
9,40
5,20
7,65
9,16
5,88
5,11
7,34
5,96
5,96
5,54
4,50
3,20
1,84
0,07
0,99
3,58
0,14
0,04
1,79
1,70
0,62
0,05
1,89
3,09
0,57
0,78
1,44
0,37
0,42
1,46
0,51
0,84
15,85
9,84
6,67
7,01
7,45
9,24
10,92
11,69
9,87
48,26
49,35
48,09
49,29
49,76
49,08
49,32
48,89
47,81
47,83
42,34
32,71
34,47
15,50
16,38
2,36
1,79
13,86
18,12
19,22
21,45
21,05
24,17
22,00
22,91
23,16
20,98
20,85
20,58
21,02
21,51
21,37
21,87
20,90
21,31
21,90
20,51
22,34
21,46
22,11
22,20
22,86
24,89
25,15
30,08
30,91
32,23
31,78
37,16
39,14
39,28
38,98
38,65
41,66
40,67
41,92
40,56
39,62
38,96
38,74
38,58
37,57
38,15
37,31
38,15
35,75
35,86
36,01
31,55
31,65
4,78
3,72
3,76
3,49
3,66
9,97
10,40
9,99
11,33
8,53
7,75
8,03
10,99
14,22
13,75
12,27
13,22
8,65
16,76
18,19
26,01
25,57
15,84
21,65
7,12
55,91
54,28
35,31
22,73
19,41
22,83
19,75
23,66
18,50
17,71
14,75
13,13
15,50
14,73
15,12
15,45
12,43
14,51
13,05
15,91
14,66
19,03
18,26
28,03
23,30
16,91
19,91
23,92
17,49
18,62
17,02
17,78
14,19
33,78
34,52
36,11
36,36
46,57
44,56
45,06
47,85
47,28
43,40
43,29
44,00
44,07
43,75
42,62
40,10
40,95
42,35
41,98
44,67
38,27
38,79
38,22
38,45
40,31
40,08
37,67
37,96
37,92
39,50
39,02
37,10
39,48
40,54
36,62
36,68
38,64
37,41
38,41
40,40
38,84
38,56
38,38
33,71
35,36
34,70
35,74
35,85
36,78
37,86
37,95
37,51
37,49
37,51
35,71
36,17
32,49
32,45
11,58
7,82
7,79
3,27
2,39
0,22
0,03
4,37
5,48
5,63
6,15
6,57
10,00
24,58
24,56
22,91
